status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special
124149619252_10155805703294253,"This Halloween, here’s something to sink your fangs into.

Excludes online, mobile, fax and catering orders. Limit one Boorito per person; must be in costume to qualify. Determination of whether a ""costume"" qualifies for the offer is at the sole discretion of Chipotle restaurant personnel. Applicable taxes to be added to $3 purchase price. Additional restrictions may apply; void where prohibited.",$3 Chipotle burritos on Halloween,link,http://www.chipotle.com/boorito?utm_source=facebook&utm_medium=paid-social&utm_campaign=usa&utm_content=option2,2017-10-30 08:00:00,1312,741,1640,1125,152,27,3,1,4,0
124149619252_10155810351874253,"For Halloween, I’m gonna be a goblin…a gobblin’ down this burrito.",Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155810351874253/?type=3,2017-10-29 14:00:01,3725,384,298,2982,288,10,434,6,5,0
124149619252_10155804950504253,Count Guacula. Tag a vampire who loves avocados.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155804950504253/?type=3,2017-10-27 13:30:01,3006,380,111,2621,328,10,46,1,0,0
124149619252_10155802026189253,Taco takeover.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155802026189253/?type=3,2017-10-26 11:00:05,1447,97,43,1302,118,23,1,3,0,0
124149619252_10155800435749253,"So many sides, so little time. chipotle.com/tomatillo",Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155800435749253/?type=3,2017-10-25 18:45:00,2258,189,65,1974,254,19,6,3,1,1
124149619252_10155789954219253,Just leaf me alone with this bowl.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155789954219253/?type=3,2017-10-21 17:45:00,1447,94,40,1252,158,9,25,2,1,0
124149619252_10155784346829253,It’s what’s on the inside that counts.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155784346829253/?type=3,2017-10-19 13:15:01,2747,304,85,2370,342,20,7,5,2,1
124149619252_10155777051324253,It’s time for MNF. My Nightly Feast.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155777051324253/?type=3,2017-10-16 19:05:00,1324,212,36,1185,111,5,20,1,2,0
124149619252_10155774978049253,"This Halloween, score the ultimate treat. After all, burritos are better than candy. 

NO PURCHASE NECESSARY. Ends 10/31/17. Open to legal residents of the 48 contiguous U.S. and D.C., 18 or older. Void in AK and HI and where prohibited. For Official Rules and complete details, go to: chipotle.com/boorito. You will receive up to 6 automated marketing text messages to the number provided at entry. Message and data rates may apply. Text STOP to 888222 to cancel. Text HELP for help. Consent is not a condition of purchase or entry. To view the Sponsor’s Mobile Terms, http://chipotle.com/terms",A Chance at Burritos for a Year,link,http://www.chipotle.com/boorito?utm_source=facebook&utm_medium=paid-social&utm_campaign=usa&utm_content=option1,2017-10-16 08:00:00,1511,753,561,1354,120,29,2,3,3,0
124149619252_10155768315569253,Un-guacing believable.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155768315569253/?type=3,2017-10-13 11:45:01,8523,610,409,7265,1090,91,57,9,9,2
124149619252_10155766113129253,"It's #NationalFarmersDay and a great reminder to spend some time thinking about the hard work and heart that goes into the food we eat each day. This week, we took a moment to hear R. Kim Wolfley’s farming story and wanted to share it with you.  
 
My great grandfather emigrated from Switzerland and homesteaded as a farmer in Wyoming. Then my grandfather moved to the Blackfoot, Idaho area, and our family has been here ever since. We’re primarily dairy farmers, but also grow alfalfa hay and barley—plus we occasionally let our neighbors plant potatoes on our land, because we’re neighborly like that, and it also helps the soil. I really love the Blackfoot area and farming. It’s just beautiful out here in its own right, but also just a couple of hours away from Yellowstone and Jackson, Wyoming. After going away for college, I chose to come back and work on the farm anyway. Nothing else can compare to the independence of farming and the freedom of it. Over the years I’ve also had the opportunity to grow and expand our business, and frankly it’s a great way of life for raising a family. I’ve got 3 kids and 11 grandchildren, and while not all of them live here, they all spend time working with me on the farm throughout the year. We’re a small- to medium-sized family farm, with about 160 milk cows and around 350 head of cattle total. All of our dairy cows have access to pasture year-round. We feel our cows are healthy and happy because of that—they get exercise and they get to go outside and graze whenever they want. We have 36 dairy farms in our Snake Valley Dairymen Association, mostly in eastern Idaho with a few in western Wyoming. One of the great things about working with Chipotle is that their pasture-raised dairy program, and the premium they pay for our milk, has really helped support our area and the farmers in the co-op. Their insistence on sourcing the best ingredients for their food is helping to support smaller farms and rural communities. We have a Chipotle now down in Chubbuck outside of Pocatello, just a half hour away, and we make it a point to go whenever we’re down there.

You can learn more about Chipotle’s pasture-raised dairy here: chipotle.com/pasture-raised-dairy",National Farmers Day,link,http://chipotle.com/pasture-raised-dairy,2017-10-12 15:52:03,791,54,65,733,46,4,4,1,3,0
124149619252_10155758813624253,When does a late night burrito become a breakfast burrito?,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155758813624253/?type=3,2017-10-09 21:30:03,1807,234,58,1619,152,3,26,4,3,0
124149619252_10155746063664253,Onboard with burritos.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155746063664253/?type=3,2017-10-05 13:30:01,256,21,9,230,17,0,6,0,1,2
124149619252_10155743219624253,"It’s #NationalTacoDay, but we’d be eating all of these tacos anyway.",Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155743219624253/?type=3,2017-10-04 14:10:00,7304,434,332,6688,546,13,44,6,4,3
124149619252_10155740973014253,My favorite chip is friendchip.,10-03-17_Triple Dip.mp4,video,https://www.facebook.com/chipotle/videos/10155740973014253/,2017-10-03 16:45:34,3642,654,203,3136,275,6,216,3,4,2
124149619252_10155740658634253,,Chipotle Mexican Grill's cover photo,photo,https://www.facebook.com/chipotle/photos/a.10150672519474253.415270.124149619252/10155740658214253/?type=3,2017-10-03 14:23:22,706,65,23,612,88,2,0,2,2,0
124149619252_10155735994924253,"Did you know: when you go veggies-only at Chipotle, guac is NOT extra. #WorldVegetarianDay Tag a vegetarian who needs to know.",Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155735994924253/?type=3,2017-10-01 15:59:29,9370,2641,1046,7746,1097,493,18,5,9,2
124149619252_10155716179399253,"Introducing the #QuesoCup, a daily competition to find queso’s biggest fan. Each day, one winner will claim a year of free queso. K...so, let’s get cheesy. 

Visit our Instagram tomorrow at Noon EST to play.

NO PURCHASE NECESSARY. Ends 9/29/17. Must be legal U.S./D.C resident, 18 or older. Void where prohibited.  Rules: chipotle.com/quesocup",,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155716179229253/?type=3,2017-09-24 11:15:50,1477,2212,181,979,88,13,90,59,248,0
124149619252_10155714294779253,Bean there done that.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155714294779253/?type=3,2017-09-23 19:00:00,1499,97,47,1285,188,6,19,0,0,1
124149619252_10155702592774253,A burrito in the hand...,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155702592774253/?type=3,2017-09-19 19:15:00,4511,339,167,4015,427,45,17,3,2,2
124149619252_10155694267029253,Holy guacamole.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155694267029253/?type=3,2017-09-16 12:57:00,1915,114,53,1685,195,25,9,0,1,0
124149619252_10155673434414253,"Hey burritophiles: let's keep the party rollin'. Just bring your 2017 KAABOO Festival wristband to any Chipotle on Monday, September 18th, to get a BOGO. Learn more: https://www.chipotle.com/kaaboo  

Offer valid for one free regular-priced entrée item with the purchase of another entrée item of equal or greater value. Limit one free item per KAABOO Festival wristband; redemption is subject to availability. Excludes online, mobile and catering orders. Valid September 18th, 2017, at any U.S. Chipotle Mexican Grill restaurant. May not be combined with other coupons, promotions or special offers. Void where prohibited; additional restrictions may apply.",,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155673431794253/?type=3,2017-09-16 11:00:00,102,56,6,94,6,2,0,0,0,0
124149619252_10155686658804253,Here’s the scoop. See how our salsa is made. chipotle.com/process-not-processed,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155686658804253/?type=3,2017-09-13 13:45:00,2194,199,118,2007,167,12,1,2,5,0
124149619252_10155684104719253,Hands are full.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155684104719253/?type=3,2017-09-12 12:15:01,1302,131,44,1158,85,9,39,5,6,0
124149619252_10155673429384253,"Hey burritophiles: save your 2017 KAABOO Festival wristband to get a BOGO at any Chipotle on Monday, September 18th. Learn more: https://www.chipotle.com/kaaboo 

Offer valid for one free regular-priced entrée item with the purchase of another entrée item of equal or greater value. Limit one free item per KAABOO Festival wristband; redemption is subject to availability. Excludes online, mobile and catering orders. Valid September 18th, 2017, at any U.S. Chipotle Mexican Grill restaurant. May not be combined with other coupons, promotions or special offers. Void where prohibited; additional restrictions may apply.",,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155673426639253/?type=3,2017-09-12 11:00:00,83,42,11,83,0,0,0,0,0,0
124149619252_10155680139274253,When there are burrito stains all over your study notes...,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155680139274253/?type=3,2017-09-10 21:30:00,1906,159,67,1698,151,11,42,4,0,0
124149619252_10155676755824253,Gotta admit this one’s a little cheesy.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155676755824253/?type=3,2017-09-09 16:45:01,3402,340,91,3090,273,22,7,3,7,0
124149619252_10155673369774253,"The very first Chipotle opened on July 13, 1993, on Evans Avenue in Denver, Colorado. After 24 years it needed a little burritofication—so we completely renovated it over the summer. A new chapter begins as an updated Evans reopens, ready to enter its 25th year in style. If you’re ever in town, be sure to come by to say hi, and see where it all began.",Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155673369774253/?type=3,2017-09-08 13:11:36,7082,703,373,6391,546,135,5,3,2,0
124149619252_10155671481834253,First and bowl.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155671481834253/?type=3,2017-09-07 19:15:01,6070,230,239,5543,455,22,45,2,3,0
124149619252_10155668453159253,"It's not the size of the chip, it's the motion of the dip.",Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155668453159253/?type=3,2017-09-06 18:00:01,4093,297,135,3487,354,16,231,3,2,0
124149619252_10155665148919253,Guess who’s teacher’s favorite? Tag a teacher who deserves this.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155665148919253/?type=3,2017-09-05 11:00:02,1665,1466,115,1522,116,3,21,2,1,0
124149619252_10155662661624253,Unwrap and unwind.  #HappyLaborritoDay,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155662661624253/?type=3,2017-09-04 12:45:00,954,63,28,873,69,9,1,2,0,0
124149619252_10155657895554253,Please join us in helping those impacted by Hurricane Harvey by donating to the American Red Cross to support immediate relief efforts: chip.tl/redcross,,status,,2017-09-02 18:00:00,329,48,13,286,17,1,0,2,23,0
124149619252_10155653801814253,,Chipotle Mexican Grill's cover photo,photo,https://www.facebook.com/chipotle/photos/a.10150672519474253.415270.124149619252/10155653801294253/?type=3,2017-09-01 09:57:04,637,26,12,574,58,5,0,0,0,0
124149619252_10155641748379253,Home is where the burrito is.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155641748379253/?type=3,2017-08-28 09:00:00,2499,164,81,2259,216,14,6,1,3,0
124149619252_10155640091254253,Guac softly but carry a big chip.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155640091254253/?type=3,2017-08-27 15:45:00,5269,383,202,4571,490,16,185,6,1,0
124149619252_10155634808014253,"If it ain’t cheesy, it don’t please me.",Summer Cheese.mov,video,https://www.facebook.com/chipotle/videos/10155634808014253/,2017-08-25 16:30:38,1594,182,54,1412,135,3,40,3,1,0
124149619252_10155623325469253,Burritotal eclipse.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155623325469253/?type=3,2017-08-21 11:00:05,3856,439,201,3361,252,19,209,8,7,0
124149619252_10155610713379253,"Make eating a selfless act by joining us for a fundraiser to support  Big Brothers Big Sisters of America. Just come into any Southern California Chipotle on Wednesday, August 23rd from 10:45am to 10:00pm. Show this post on your phone or tell the cashier you are supporting the cause to make sure 50% of the proceeds will be donated to Big Brothers Big Sisters.",,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155610710929253/?type=3,2017-08-21 08:00:00,571,59,170,529,38,1,3,0,0,0
124149619252_10155615170624253,"If you bowl it, they will come.",IG_08-23-17_BowlBuild.mp4,video,https://www.facebook.com/chipotle/videos/10155615170624253/,2017-08-18 09:30:52,1475,202,66,1293,170,7,3,1,1,0
124149619252_10155604265439253,"Today’s WOD: 
Burrito x1 
Tacos x3
Bowl x1
Double Chips
Repeat",Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155604265439253/?type=3,2017-08-14 09:00:00,2439,280,145,2121,204,3,106,3,2,0
124149619252_10155596102214253,This is what my food pyramid looks like.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155596102214253/?type=3,2017-08-11 11:30:01,5854,456,264,5102,627,19,95,7,4,0
124149619252_10155591256149253,Barba-cause I said so.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155591256149253/?type=3,2017-08-09 16:06:00,1797,90,80,1611,156,17,11,2,0,0
124149619252_10155574275344253,Margaritaaaaah.,IG_08-03-17_Margaritaaah.mov,video,https://www.facebook.com/chipotle/videos/10155574275344253/,2017-08-03 15:01:12,599,111,26,536,44,17,1,0,1,0
124149619252_10155558435679253,Give them a reason to roll out of bed.,Back to School Gift Cards,link,http://www.chipotle.com/gift-cards?utm_source=facebook&utm_medium=paid-social&utm_campaign=bts-gift-cards&utm_content=creative1,2017-08-01 08:00:00,323,37,23,289,21,5,5,1,2,0
124149619252_10155566669534253,"It’s okay to be a little extra. But if you’re wondering how to make our guac on your own, try this: chipotle.com/guac-recipe",Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155566669534253/?type=3,2017-07-31 16:45:00,4144,603,964,3589,478,72,3,1,1,0
124149619252_10155560781344253,Roadchippin’,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155560781344253/?type=3,2017-07-29 14:42:00,2077,221,56,1900,127,6,38,4,2,0
124149619252_10155526311004253,"Ingredients by Chipotle, produced by RZA, remixed by your favorite artists.",Compose Your Order,link,http://savorwavs.com/?utm_source=facebook&utm_medium=social&utm_campaign=savorwavs&utm_content=organicfacebook_072517,2017-07-25 08:00:00,80,317,70,72,4,2,2,0,0,0
124149619252_10155543509184253,"Te quiero, tequila.",,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155543504504253/?type=3,2017-07-24 12:18:24,457,21,33,405,35,3,14,0,0,0
124149619252_10155523038749253,"Make eating a selfless act by joining us for a fundraiser to support California State Parks Foundation. Just come into any California Chipotle on Thursday, July 27th from 10:45am to 10:00pm. Show this post on your phone or tell the cashier you are supporting the cause to make sure 50% of the proceeds will be donated to California State Parks Foundation.",Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155523038749253/?type=3,2017-07-24 09:00:00,1393,147,429,1255,125,10,1,2,0,0
124149619252_10155002545802741,Watch how RZA composed a symphony of flavor with an orchestra as real as our ingredients.,SAVOR.WAVS: Behind the Scenes,video,https://www.facebook.com/chipotle/videos/10155002545802741/,2017-07-22 11:00:00,179,131,71,165,11,1,1,0,1,0
124149619252_10155532976954253,Weekend plans.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155532976954253/?type=3,2017-07-21 12:15:00,934,93,39,822,99,5,3,3,2,0
124149619252_10155529371054253,C.R.E.A.M. Dollop dollop bill y’all. 💸,,video,https://www.facebook.com/chipotle/videos/10155529371054253/,2017-07-20 11:44:50,1405,313,67,1160,134,19,86,4,2,0
124149619252_10155564141708033,We collaborated with RZA to turn your favorite Chipotle order into a symphony of flavor.,,video,https://www.facebook.com/chipotle/videos/10155564141708033/,2017-07-19 09:50:16,436,479,285,378,46,6,3,0,3,0
124149619252_10155508394699253,"If you are looking for a sign, this is it.",Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155508394699253/?type=3,2017-07-14 11:00:02,4842,310,140,4382,267,6,175,4,8,0
124149619252_10155503808884253,"We’ve been keepin’ it real since 1993. Check out some of our favorite moments, and come celebrate our 24th birthday.",Chipotle Mexican Grill,link,https://order.chipotle.com/?utm_source=facebook&utm_medium=social&utm_campaign=birthday,2017-07-13 14:28:56,424,66,27,369,47,4,2,1,1,0
124149619252_10155467241569253,"Stars, stripes, and salsa.",Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155467241569253/?type=3,2017-07-04 11:00:00,4276,195,161,3878,361,14,14,4,5,0
124149619252_10155467891169253,"Most of our restaurants will be open on Tuesday, July 4th, until 3pm. Our regularly scheduled burrito-making will resume on Wednesday, July 5th. 

Happy birthday, America.",Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155467891169253/?type=3,2017-07-03 13:00:01,1021,62,51,920,79,6,8,3,5,0
124149619252_10155430949354253,How do you Chipotle?,Chipotle Mexican Grill,link,https://order.chipotle.com/,2017-06-23 14:18:04,353,102,27,292,52,4,2,0,3,0
124149619252_10155310688179253,"The only thing better than a burrito, is a whole box of them.",Chipotle Catering,link,http://order.chipotle.com/catering,2017-06-16 08:00:00,612,85,69,534,50,27,0,0,1,0
124149619252_10155372462769253,Father’s Day is almost here. Let a Chipotle gift card do the talking.,Father’s Day Gift Cards,link,http://www.chipotle.com/gift-cards?utm_source=facebook&utm_medium=paid-social&utm_campaign=giftcards&utm_content=fathersday,2017-06-10 08:00:00,738,46,32,707,20,5,3,1,2,0
124149619252_10155372022464253,"Nurses: Let us treat you to a BOGO. Bring your nurse ID into any U.S. Chipotle on Wednesday, June 14, 2017. In-store only. Terms: chip.tl/nurseappreciation1",Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155372022464253/?type=3,2017-06-07 08:00:00,30275,39021,83725,27195,2549,156,317,12,21,25
124149619252_10155329568989253,"Our Hass avocados are California cool on the outside, silky-smooth on the inside and delicious on all the other sides. Awesome.",Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155329568989253/?type=3,2017-06-01 11:00:00,8431,451,216,7695,550,24,137,5,11,9
124149619252_10155310725434253,Burritos by the Box for your grad party—your first brilliant post-graduate idea.,Chipotle Catering,link,https://www.chipotle.com/catering?utm_source=facebook&utm_medium=social&utm_campaign=grauation-catering,2017-05-18 11:31:17,159,68,25,138,16,0,0,0,5,0
124149619252_10155283512184253,Order online to save time. Save time to make money. Make money to buy food.,Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155283512184253/?type=3,2017-05-10 15:54:00,484,142,49,435,29,6,3,1,9,1
124149619252_10155257298039253,"Chicken and steak and carnitas, oh my. Try them all at our brand new location in the Westfield North County mall food court (200 E. Via Rancho Parkway, Suite 455).",Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155257298039253/?type=3,2017-05-10 12:00:00,30,0,2,30,0,0,0,0,0,0
124149619252_10155257226559253,"Bikes and FREE burritos = best workday ever. If you stop by any Bay Area Chipotle and show us your bike helmet or Bike to Work Day San Francisco Bay canvas bag on Thursday, May 11th, from 10:45am-9pm, we’ll hook you up with Buy-One/Get-One FREE burritos, bowls, tacos, or salads.

Valid only on May 11, 2017 between 10:45am-9pm local time at participating San Francisco Bay Area Chipotle locations. Limit one free entree per person and per helmet/Bike to Work Day bag, with purchase of an entree of equal or greater value; free item only to be collected by the helmet/Bike to Work Day bag holder. For in-restaurant orders only; offer not valid for online, mobile, fax, or catering orders. May not be combined with other coupons, promotions, or special offers. Redemption is subject to availability. Additional restrictions may apply; void where prohibited.",Timeline Photos,photo,https://www.facebook.com/chipotle/photos/a.132022259252.104096.124149619252/10155257226559253/?type=3,2017-05-08 11:00:00,666,514,216,623,30,9,4,0,0,0
124149619252_10155259640944253,Text “VIP” to 888222 by 5/22 for a chance to win 2 VIP tickets to 3 major music festivals.,,video,https://www.facebook.com/chipotle/videos/10155259640944253/,2017-05-08 08:00:00,343,136,54,315,17,5,0,0,3,3
124149619252_10155260348374253,"Cater your Cinco de Mayo with laughs, memories, and guac. Lots and lots of guac.",Chipotle Catering,link,http://www.chipotle.com/catering?utm_source=facebook&utm_medium=social&utm_campaign=cincodemayo,2017-05-03 09:00:00,158,29,25,145,7,1,0,0,5,0
